City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Conditions
1314,Buzmeyin,TM,38.0507,58.2056,71.33,35,0,11.5,clear sky
1315,Bago,MM,17.3367,96.4797,79.36,87,98,1.68,overcast clouds
1316,Boa Vista,BR,2.8197,-60.6733,75.18,88,100,6.91,light intensity drizzle
1317,Varhaug,NO,58.6147,5.6457,60.69,80,89,14.07,overcast clouds
1318,Sanbu,CN,33.4594,119.1453,66.61,54,100,7.31,overcast clouds
1319,Calafindesti,RO,47.85,26.1167,62.4,67,94,14.23,overcast clouds
1320,Yeppoon,AU,-23.1333,150.7333,67.78,90,98,11.45,light rain
1321,Gazalkent,UZ,41.5581,69.7708,50.56,82,100,4.41,overcast clouds
1322,Ponca City,US,36.707,-97.0856,64.42,36,63,16.75,broken clouds
1323,Wooster,US,40.8051,-81.9351,64.42,82,100,14.97,overcast clouds
1324,Terrasini,IT,38.146,13.0844,80.46,60,0,16.11,clear sky
1325,Bethlehem,BR,-1.4558,-48.5044,82.44,78,40,3.44,scattered clouds
1326,Clarence Town,AU,-32.5833,151.7833,59.86,97,96,1.07,overcast clouds
1327,Kulhudhuffushi,MV,6.6221,73.07,83.59,77,36,14.47,scattered clouds
1328,Salinas,US,36.6777,-121.6555,58.01,75,20,0.0,few clouds
1329,Kingaroy,AU,-26.5333,151.8333,57.24,94,100,8.05,overcast clouds
1330,Karonga,MW,-9.9333,33.9333,73.02,78,0,3.4,clear sky
1331,Marathon,US,44.9,-89.7668,53.13,50,75,11.5,broken clouds
1332,Sampit,ID,-2.5333,112.95,74.84,96,64,1.7,light rain
1333,Gornyak,RU,50.9942,81.4661,59.0,56,68,14.32,broken clouds
1334,Sira,IN,13.7453,76.9092,75.2,76,28,13.38,scattered clouds
1335,Anloga,GH,5.7947,0.8973,79.66,79,100,9.6,overcast clouds
1336,Wokha,IN,26.1,94.2667,56.17,97,5,3.49,clear sky
1337,Carcassonne,FR,43.25,2.1667,90.39,57,0,10.36,clear sky
1338,Watsa,CD,3.0372,29.5355,68.58,90,88,7.23,moderate rain
1339,Nizip,TR,37.0097,37.7942,73.53,58,15,20.8,few clouds
1340,Panama City,PA,8.9936,-79.5197,85.37,81,75,9.22,broken clouds
1341,Nara,JP,34.6851,135.8049,66.96,85,15,2.37,few clouds
1342,Nador,MA,35.174,-2.9287,82.47,44,0,18.41,clear sky
1343,Ushibuka,JP,32.1906,130.0228,66.96,79,100,5.5,overcast clouds
1344,Pedasi,PA,7.5333,-80.0333,83.93,69,88,3.2,overcast clouds
1345,Villazon,BO,-22.0866,-65.5942,52.5,9,0,10.0,clear sky
1346,Mezhdurechensk,RU,53.6942,88.0603,65.03,60,97,2.39,overcast clouds
1347,Panambi,BR,-28.2925,-53.5017,64.6,58,100,6.22,overcast clouds
1348,Aljezur,PT,37.3191,-8.8033,67.05,80,35,15.14,scattered clouds
1349,Ouallam,NE,14.3188,2.0866,87.01,43,93,22.53,light rain
1350,Ierapetra,GR,35.01,25.7353,72.14,71,0,1.99,clear sky
1351,Kokoda,PG,-8.8785,147.7407,72.61,94,62,1.05,broken clouds
1352,Independencia,BR,-5.3964,-40.3086,84.43,49,82,10.98,broken clouds
1353,Spornoye,RU,50.8448,37.2913,46.06,95,100,14.52,light rain
1354,Normandin,CA,48.8333,-72.5321,48.51,87,100,10.36,overcast clouds
1355,Bassar,TG,9.25,0.7833,84.78,57,86,6.62,overcast clouds
1356,Beisfjord,NO,68.3751,17.5988,53.65,100,100,2.89,overcast clouds
1357,Wolbrom,PL,50.3796,19.7583,59.68,73,79,10.98,broken clouds
1358,Centralia,US,46.7162,-122.9543,57.87,70,0,0.0,clear sky
1359,Paranagua,BR,-25.52,-48.5092,76.01,48,0,4.61,clear sky
1360,Khipro,PK,25.8285,69.3772,89.85,53,0,23.94,clear sky
1361,Salisbury,GB,51.0693,-1.7957,70.09,46,40,9.22,scattered clouds
1362,Raudeberg,NO,61.9875,5.1352,51.87,86,99,18.9,light rain
1363,Maloy,NO,61.9353,5.1136,52.74,86,99,18.21,light rain
1364,Ust-Maya,RU,60.4167,134.5333,32.77,94,13,4.56,few clouds
1365,Salacgriva,LV,57.7536,24.3581,52.65,64,100,7.16,overcast clouds
1366,Nautla,MX,20.2167,-96.7833,92.37,52,0,8.95,clear sky
1367,Anchorage,US,61.2181,-149.9003,58.28,51,100,4.61,overcast clouds
1368,Quchan,IR,37.106,58.5095,58.01,52,0,10.27,clear sky
1369,Cabedelo,BR,-6.9811,-34.8339,79.47,78,40,20.2,light rain
1370,Marystown,CA,47.1666,-55.1483,56.25,55,98,12.3,overcast clouds
1371,Gawler,AU,-34.6,138.7333,61.48,70,73,11.65,broken clouds
1372,Benghazi,LY,32.1167,20.0667,68.63,65,0,8.41,clear sky
1373,Marzuq,YE,14.4,46.4667,82.65,13,100,1.41,overcast clouds
1374,Buala,SB,-8.145,159.5921,80.08,82,19,5.97,light rain
1375,San Ramon,US,37.7799,-121.978,75.42,52,0,4.61,clear sky
1376,Hokitika,NZ,-42.7167,170.9667,45.61,82,12,5.23,few clouds
1377,Wilmington,US,34.2257,-77.9447,81.91,72,0,8.05,clear sky
1378,Divo,CI,5.8397,-5.36,70.97,99,100,2.95,light rain
1379,Oyem,GA,1.5995,11.5793,71.44,95,64,2.75,light rain
1380,Jiwani,PK,25.05,61.7417,86.09,79,0,10.89,clear sky
1381,Tabou,CI,4.423,-7.3528,77.38,80,99,5.82,overcast clouds
1382,Sassandra,CI,4.95,-6.0833,74.71,89,100,5.41,light rain
1383,Marfino,RU,55.7028,37.3822,49.95,34,0,13.42,clear sky
1384,Kilindoni,TZ,-7.9139,39.6668,79.63,73,63,10.58,broken clouds
1385,West Wendover,US,40.7391,-114.0733,54.61,24,0,4.61,clear sky
1386,Kabompo,ZM,-13.5927,24.2008,62.64,52,66,4.9,broken clouds
1387,Kesova Gora,RU,57.5836,37.2922,39.88,69,76,5.66,broken clouds
1388,Deer Lake,CA,49.1667,-57.4316,57.06,82,100,13.8,overcast clouds
1389,Carman,CA,49.4992,-98.0016,56.89,37,12,3.44,few clouds
1390,Mogadishu,SO,2.0371,45.3438,80.55,83,91,17.94,overcast clouds
1391,Steamboat Springs,US,40.485,-106.8317,52.7,40,0,5.75,clear sky
1392,Campbell River,CA,50.0163,-125.2446,60.6,51,75,3.44,broken clouds
1393,Woodward,US,36.4337,-99.3904,62.96,36,100,11.5,overcast clouds
1394,Tatvan,TR,38.5067,42.2817,56.3,57,88,6.64,overcast clouds
1395,Diego De Almagro,CL,-26.3667,-70.05,77.76,14,0,6.29,clear sky
1396,Salmas,IR,38.1973,44.7653,64.9,44,94,8.95,overcast clouds
1397,Papillion,US,41.1544,-96.0422,63.34,44,0,12.66,clear sky
1398,Monte Patria,CL,-30.6919,-70.9467,76.05,23,7,5.53,clear sky
1399,Houma,US,29.5958,-90.7195,86.0,74,48,5.99,scattered clouds
1400,Torrington,US,41.8007,-73.1212,88.34,63,75,1.01,broken clouds
1401,Iranshahr,IR,27.2025,60.6848,98.94,10,0,18.41,sand
1402,Sarai,RU,53.7458,41.0213,45.43,68,63,9.82,broken clouds
1403,Valdivia,CL,-39.8142,-73.2459,50.09,79,100,4.54,overcast clouds
1404,Skibbereen,IE,51.55,-9.2667,57.11,74,52,16.08,broken clouds
1405,Sotnikovo,RU,51.8845,107.4791,60.89,51,73,2.24,broken clouds
1406,Caxito,AO,-8.5785,13.6643,72.84,81,89,7.47,overcast clouds
1407,Tairua,NZ,-37.0167,175.85,57.69,74,95,9.24,overcast clouds
1408,Quimper,FR,48.0,-4.1,73.98,56,0,11.5,clear sky
1409,Grafton,US,42.207,-71.6856,94.93,49,0,12.66,clear sky
1410,Nongpoh,IN,25.9,91.8833,74.77,94,42,3.47,scattered clouds
1411,Krasnogorsk,RU,55.8225,37.3181,50.05,40,0,15.66,clear sky
1412,Honiara,SB,-9.4333,159.95,77.05,85,7,4.09,clear sky
1413,Rio Branco,BR,-9.9747,-67.81,86.61,66,40,3.44,scattered clouds
1414,Williamsburg,US,37.2707,-76.7075,87.57,72,40,10.36,scattered clouds
1415,Lake Charles,US,30.2131,-93.2044,73.62,88,75,20.71,broken clouds
1416,Roshchino,RU,60.2519,29.6085,50.32,48,0,3.11,clear sky
1417,Ribeira Brava,PT,32.65,-17.0667,75.0,76,24,2.28,few clouds
1418,Berezhany,UA,49.45,24.9333,52.97,76,86,9.42,overcast clouds
1419,Nizhnevartovsk,RU,60.9344,76.5531,68.02,52,0,20.13,clear sky
1420,Ouesso,CG,1.6136,16.0517,77.76,84,96,3.2,overcast clouds
1421,Juybar,IR,36.6412,52.9124,68.16,54,12,7.34,few clouds
1422,Atlantic City,US,39.3643,-74.4229,89.19,62,0,13.8,clear sky
1423,Ceres,US,37.5949,-120.9577,78.8,32,0,8.05,clear sky
1424,Acazulco,MX,19.2667,-99.4333,72.36,31,20,4.61,few clouds
1425,Batamshinskiy,KZ,50.5594,58.2747,43.75,93,100,11.1,light rain
1426,Montepuez,MZ,-13.1256,38.9997,69.46,70,7,3.83,clear sky
1427,Thunder Bay,CA,48.4001,-89.3168,48.18,49,75,11.5,broken clouds
1428,Pavino,RU,59.1139,46.1414,34.59,93,100,7.85,overcast clouds
1429,Jos,NG,9.9167,8.9,80.04,44,96,2.59,overcast clouds
1430,Imeni Poliny Osipenko,RU,52.4201,136.4853,33.64,86,49,1.52,scattered clouds
1431,Batagay,RU,67.6333,134.6333,39.94,76,33,2.53,scattered clouds
1432,Ust-Abakan,RU,53.8525,91.3742,69.89,43,0,4.47,clear sky
1433,Chase,CA,50.8165,-119.6857,58.08,41,5,1.25,clear sky
1434,Karuri,KE,-0.7,37.1833,67.93,79,91,0.76,light rain
1435,Norsup,VU,-16.0667,167.3833,78.21,85,36,1.52,scattered clouds
1436,Luau,AO,-10.7073,22.2247,69.66,43,81,5.68,broken clouds
1437,Ardesen,TR,41.1911,40.9875,66.85,71,44,4.65,scattered clouds
1438,Kichmengskiy Gorodok,RU,59.9816,45.7854,34.83,97,100,8.19,light snow
1439,Shizilu,CN,35.1711,118.8289,69.67,46,100,4.74,overcast clouds
1440,Madimba,TZ,-10.4,40.3333,79.92,83,20,11.5,few clouds
1441,Coventry,GB,52.4066,-1.5122,67.95,60,0,5.75,clear sky
1442,Araouane,ML,18.9048,-3.5265,106.43,8,22,7.92,few clouds
1443,Champerico,GT,14.3,-91.9167,86.54,66,90,7.76,overcast clouds
1444,Tabora,TZ,-5.0167,32.8,80.38,44,20,0.0,few clouds
1445,Jumla,NP,29.2747,82.1838,51.03,93,98,3.83,overcast clouds
1446,Singkang,MY,2.1006,102.7994,75.6,92,92,1.68,overcast clouds
1447,Cabatuan,PH,10.8794,122.486,77.59,85,99,5.3,overcast clouds
1448,Zamania,IN,25.4333,83.5667,83.79,52,33,13.09,scattered clouds
1449,Banswara,IN,23.55,74.45,87.12,56,7,22.06,clear sky
1450,Yashan,CN,22.1975,109.9419,75.0,96,99,8.55,overcast clouds
1451,Marshall,US,34.3834,-86.3333,86.09,55,75,6.91,broken clouds
1452,Ekhabi,RU,53.5102,142.9671,31.53,92,100,12.53,overcast clouds
1453,Caraballeda,VE,10.6112,-66.8522,92.86,50,40,5.75,scattered clouds
1454,Dalbandin,PK,28.8947,64.4101,80.78,13,0,22.03,clear sky
1455,Zherdevka,RU,51.8486,41.4606,45.7,94,100,11.65,light rain
1456,Tortoli,IT,39.9256,9.6572,73.22,83,0,4.61,clear sky
1457,Jimeta,NG,9.2833,12.4667,95.77,34,74,5.35,broken clouds
1458,Yongzhou,CN,26.4559,111.5988,62.74,99,100,0.47,light rain
1459,Chernyshevskiy,RU,63.0128,112.4714,48.58,73,96,1.74,overcast clouds
1460,Hot Springs,US,34.5037,-93.0552,61.2,92,100,4.61,overcast clouds
1461,Barstow,US,34.8986,-117.0228,74.16,21,0,6.08,clear sky
1462,Oistins,BB,13.0667,-59.5333,87.89,66,40,21.85,scattered clouds
1463,Loubomo,CG,-4.1997,12.6739,74.25,82,75,5.79,broken clouds
1464,Tateyama,JP,34.9833,139.8667,64.53,88,86,10.76,overcast clouds
1465,San Francisco,US,37.7749,-122.4194,74.68,71,20,8.05,few clouds
1466,Sandwich,US,41.6459,-88.6217,61.99,54,20,16.11,few clouds
1467,Suluq,LY,31.6682,20.2521,71.64,39,0,12.39,clear sky
1468,Namwala,ZM,-15.7504,26.4384,62.2,31,86,5.21,overcast clouds
1469,Sistranda,NO,63.7256,8.834,58.96,75,93,14.99,overcast clouds
1470,Aulum,DK,56.2649,8.787,61.75,57,63,8.12,broken clouds
1471,Omsukchan,RU,62.5333,155.8,31.14,96,100,7.27,overcast clouds
1472,Sumbe,AO,-11.2061,13.8437,73.27,79,81,5.75,broken clouds
1473,Medicine Hat,CA,50.0501,-110.6683,54.21,37,20,5.75,few clouds
1474,Mokhsogollokh,RU,61.4681,128.9203,41.59,85,100,2.71,light rain
1475,Balvi,LV,57.1313,27.2658,52.34,56,100,4.59,overcast clouds
1476,Indramayu,ID,-6.3264,108.32,80.76,79,87,8.7,overcast clouds
1477,Bintulu,MY,3.1667,113.0333,79.21,88,20,5.01,thunderstorm
1478,Sanislau,RO,47.6333,22.3333,67.86,64,92,2.35,overcast clouds
1479,Inhambane,MZ,-23.865,35.3833,71.58,94,75,3.44,moderate rain
1480,Madang,PG,-5.2246,145.7966,76.86,91,60,1.79,broken clouds
1481,Fort-Shevchenko,KZ,44.5086,50.263,59.99,85,29,20.6,scattered clouds
1482,Santo Domingo,DO,18.5001,-69.9886,89.28,68,40,5.01,scattered clouds
1483,Tari,NG,12.4086,4.4914,93.81,35,69,11.95,light rain
1484,Ellensburg,US,46.9965,-120.5479,60.58,67,0,1.01,clear sky
1485,Pasni,PK,25.2631,63.471,83.86,84,0,5.77,clear sky
1486,Ziyang,CN,29.2497,117.8547,65.37,99,100,1.39,moderate rain
1487,Marsa Matruh,EG,31.3525,27.2453,71.8,73,0,16.11,clear sky
1488,Grand Baie,MU,-20.0182,57.5802,75.67,78,3,7.0,moderate rain
1489,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,64.94,63,100,8.97,overcast clouds
1490,Cowra,AU,-33.8333,148.6833,48.6,89,20,6.26,few clouds
1491,Sirnak,TR,37.5228,42.4594,71.67,43,100,7.14,light rain
1492,Dzerzhinskoye,RU,56.8344,95.2283,50.05,67,44,2.89,scattered clouds
1493,Magaria,NE,12.9983,8.9099,100.85,9,38,8.43,scattered clouds
1494,Tanggu,CN,39.0211,117.6469,76.96,34,66,6.67,broken clouds
1495,Stettler,CA,52.3168,-112.7186,57.51,40,17,11.5,few clouds
1496,Cuamba,MZ,-14.8031,36.5372,71.06,59,5,3.4,clear sky
1497,Libenge,CD,3.65,18.6333,82.6,57,75,2.71,broken clouds
1498,Skelleftea,SE,64.7507,20.9528,66.99,35,0,11.5,clear sky
1499,Dudinka,RU,69.4058,86.1778,34.63,100,100,4.99,overcast clouds
1500,Tommot,RU,58.9564,126.2925,42.19,87,99,3.15,overcast clouds
1501,Roebourne,AU,-20.7833,117.1333,78.1,73,100,5.03,overcast clouds
1502,Izhma,RU,65.0083,53.9113,33.51,96,100,13.58,snow
1503,Utena,LT,55.5,25.6,54.61,66,100,7.36,overcast clouds
1504,Xining,CN,36.6167,101.7667,52.45,68,41,1.7,scattered clouds
1505,Payo,ID,-3.7508,103.6372,73.54,97,87,2.04,overcast clouds
1506,Mathbaria,BD,22.2876,89.9593,83.86,79,65,9.15,broken clouds
1507,Preobrazheniye,RU,42.9019,133.9064,50.88,89,4,4.65,clear sky
1508,Flagstaff,US,35.1981,-111.6513,67.51,34,16,3.0,few clouds
1509,Baltasi,RU,56.3462,50.2062,34.0,75,84,6.55,broken clouds
1510,Katangli,RU,51.7102,143.2326,33.96,91,100,7.96,overcast clouds
1511,Kaya,BF,13.0917,-1.0844,95.65,28,83,9.22,broken clouds
1512,Beni,CD,0.5,29.4667,66.29,91,100,2.51,light rain
1513,Octeville,FR,49.6261,-1.6435,60.58,82,0,5.75,clear sky
1514,Vancouver,CA,49.2497,-123.1193,62.29,61,20,3.44,few clouds
1515,Zhigalovo,RU,54.8097,105.1578,46.87,88,62,4.21,light rain
1516,Kisangani,CD,0.5167,25.2,76.91,79,99,3.44,overcast clouds
1517,Burlington,US,39.8835,-74.6413,93.09,63,20,8.05,few clouds
1518,Sobolevo,RU,54.4299,31.8996,48.16,72,63,6.71,broken clouds
1519,Lokoja,NG,7.8024,6.743,87.62,58,87,7.18,overcast clouds
1520,Safaga,EG,26.7292,33.9365,81.91,29,1,21.23,clear sky
1521,Kysyl-Syr,RU,63.8986,122.7617,43.65,76,84,4.41,broken clouds
1522,Mitu,CO,1.1983,-70.1733,82.18,75,89,2.21,overcast clouds
1523,Imeni Stepana Razina,RU,54.8932,44.2963,38.64,74,87,8.08,overcast clouds
1524,Calama,CL,-22.4667,-68.9333,64.89,10,0,6.91,clear sky
1525,Soe,ID,-9.8607,124.284,64.89,93,19,4.43,few clouds
1526,Pergamino,AR,-33.89,-60.5736,70.18,54,44,7.0,scattered clouds
1527,Rybachiy,RU,48.7073,44.7449,60.66,87,100,15.79,overcast clouds
1528,Behbahan,IR,30.5959,50.2417,93.79,5,0,11.39,clear sky
1529,Visby,SE,57.6409,18.296,57.06,76,0,10.36,clear sky
1530,Gualan,GT,15.1333,-89.3667,91.78,50,79,1.07,broken clouds
1531,Kirkwood,US,38.5834,-90.4068,63.03,60,100,5.01,overcast clouds
1532,Verkhniye Tatyshly,RU,56.2912,55.8575,35.35,89,96,6.67,overcast clouds
1533,Ormara,PK,25.2088,64.6357,82.92,90,2,15.75,clear sky
1534,Chicama,PE,-7.8447,-79.1469,63.14,64,35,9.6,scattered clouds
1535,Fonte Boa,BR,-2.4959,-66.2662,74.16,94,98,1.25,overcast clouds
1536,Ellisras,ZA,-23.6649,27.7443,53.83,59,19,3.29,few clouds
1537,Rajauri,IN,33.3833,74.3,72.45,38,61,9.55,broken clouds
1538,Muzhi,RU,65.3667,64.6667,35.31,88,100,28.97,overcast clouds
1539,Hare Bay,CA,48.8499,-54.0148,54.75,57,100,11.56,overcast clouds
1540,Iraucuba,BR,-3.7461,-39.7833,85.33,60,51,8.34,broken clouds
1541,Coahuayana,MX,18.7333,-103.6833,87.84,50,58,5.7,broken clouds
1542,Togur,RU,58.3631,82.8265,64.38,60,99,14.9,overcast clouds
1543,Gladstone,AU,-23.85,151.25,67.93,68,100,10.36,overcast clouds
1544,Qasigiannguit,GL,68.8193,-51.1922,33.24,99,100,4.18,light snow
1545,Vrutky,SK,49.1133,18.9171,63.52,56,90,4.5,overcast clouds
1546,Stornoway,GB,58.2093,-6.3865,51.93,94,100,10.36,light rain
1547,Malayal,PH,7.208,121.942,79.39,87,100,7.02,overcast clouds
1548,Iquitos,PE,-3.7481,-73.2472,84.24,74,75,3.44,broken clouds
1549,Puerto Del Rosario,ES,28.5004,-13.8627,73.15,68,40,20.71,scattered clouds
1550,Auburn,US,47.3073,-122.2284,64.69,66,2,1.99,clear sky
1551,Cerrito,CO,6.8432,-72.694,67.03,51,3,1.57,clear sky
1552,Hazorasp,UZ,41.3194,61.0742,64.24,34,11,7.56,few clouds
1553,Bushehr,IR,28.9684,50.8385,84.29,45,0,13.8,clear sky
1554,Aripuana,BR,-9.1667,-60.6333,90.14,37,0,2.46,clear sky
1555,Kurilsk,RU,45.2333,147.8833,46.69,90,100,7.85,overcast clouds
1556,Labuan,MY,5.2767,115.2417,80.96,88,20,3.44,moderate rain
1557,Neftegorsk,RU,52.802,51.166,45.64,81,93,7.76,overcast clouds
1558,Milyutinskaya,RU,48.6279,41.6679,59.16,79,98,10.63,overcast clouds
1559,Newport,GB,51.5877,-2.9984,68.07,67,94,9.57,overcast clouds
1560,Novobirilyussy,RU,56.9514,90.6661,55.17,57,100,7.63,overcast clouds
1561,Karabuk,TR,41.2049,32.6277,60.71,63,15,3.69,few clouds
1562,Yhu,PY,-25.05,-55.9167,66.83,68,49,3.47,scattered clouds
1563,Kuala Terengganu,MY,5.3302,103.1408,80.55,94,40,2.3,thunderstorm
1564,Kardla,EE,58.9978,22.7492,48.36,55,100,9.73,overcast clouds
1565,Dinar,TR,38.065,30.1656,57.16,74,93,4.65,overcast clouds
1566,Verkhoshizhemye,RU,58.011,49.1038,33.15,90,96,5.41,overcast clouds
1567,Byron Bay,AU,-28.65,153.6167,58.71,85,86,11.16,light rain
1568,Zhanakorgan,KZ,43.9098,67.2495,64.27,18,1,7.18,clear sky
1569,Melk,AT,48.2274,15.3319,72.05,63,53,2.77,broken clouds
1570,Tiarei,PF,-17.5333,-149.3333,75.22,74,21,14.74,few clouds
1571,Tarumovka,RU,44.0761,46.5361,62.89,56,0,9.1,clear sky
1572,Santiago De Cao,PE,-7.9589,-79.2392,64.53,77,75,10.36,fog
1573,Wunsiedel,DE,50.0333,12.0167,69.69,49,79,1.99,broken clouds
1574,Takab,IR,36.4009,47.1133,61.16,35,53,3.65,broken clouds
1575,Boqueirao,BR,-7.5,-36.1333,83.75,57,96,14.2,overcast clouds
1576,Kerman,IR,30.2832,57.0788,75.06,15,0,6.91,clear sky
1577,Sakaiminato,JP,35.55,133.2333,64.38,82,75,2.3,broken clouds
1578,Tutoia,BR,-2.7619,-42.2744,82.76,73,83,3.49,light rain
1579,Puerto Colombia,CO,10.9878,-74.9547,89.69,71,0,12.73,clear sky
1580,Zaragoza,ES,41.6561,-0.8773,93.85,22,20,5.75,few clouds
1581,Baillif,GP,16.0202,-61.7463,87.64,64,4,12.44,clear sky
1582,Haapsalu,EE,58.9431,23.5414,52.68,45,100,10.49,overcast clouds
1583,Xuzhou,CN,34.1805,117.1571,70.56,36,90,5.17,overcast clouds
1584,Yichun,CN,47.7,128.9,49.73,52,76,4.7,broken clouds
1585,Felanitx,ES,39.4696,3.1483,82.92,43,98,8.23,overcast clouds
1586,Lakes Entrance,AU,-37.8811,147.981,42.17,89,9,5.08,clear sky
1587,Cavalcante,BR,-13.7975,-47.4583,82.89,28,0,5.44,clear sky
1588,Wenling,CN,28.3669,121.36,63.93,92,100,5.93,heavy intensity rain
1589,Agucadoura,PT,41.4318,-8.7804,71.31,88,72,8.95,broken clouds
1590,Monterey,US,36.2505,-121.2516,77.18,18,41,3.11,scattered clouds
1591,Bria,CF,6.5423,21.9863,78.22,65,53,2.26,broken clouds
1592,Pemangkat,ID,1.1667,108.9667,81.99,81,95,6.91,overcast clouds
1593,Loiza,PR,18.4313,-65.8802,91.63,66,40,18.41,haze
1594,Perpignan,FR,42.75,2.75,86.18,66,0,6.91,clear sky
1595,San Juan,AR,-31.5375,-68.5364,74.14,18,76,9.66,broken clouds
1596,Bartica,GY,6.4,-58.6167,80.92,97,100,3.6,overcast clouds
1597,Uwajima,JP,33.2238,132.56,63.77,72,18,6.24,few clouds
1598,Palora,EC,-1.7,-77.9333,77.11,57,32,5.48,scattered clouds
1599,Savelugu,GH,9.6244,-0.8253,89.13,47,98,10.09,overcast clouds
1600,Pop,UZ,40.8736,71.1089,55.89,70,100,13.44,overcast clouds
1601,Virginia Beach,US,36.8529,-75.978,90.01,64,40,14.97,scattered clouds
1602,Bairiki,KI,1.3292,172.9752,80.6,89,75,8.05,broken clouds
1603,Cherepovets,RU,59.1333,37.9,44.42,42,0,6.71,clear sky
1604,Allapalli,IN,19.4167,80.0667,92.61,21,17,2.98,few clouds
1605,Bac Lieu,VN,9.285,105.7244,79.88,83,100,7.63,moderate rain
1606,Sawai Madhopur,IN,25.9833,76.3667,95.14,18,4,11.03,clear sky
1607,Huilong,CN,31.8111,121.655,69.93,75,100,13.24,overcast clouds
1608,Guhagar,IN,17.4842,73.1929,83.03,80,1,5.19,clear sky
1609,Paracelis,PH,17.2667,121.4667,75.0,93,93,1.86,moderate rain
1610,Zhezkazgan,KZ,47.8043,67.7144,52.48,30,5,8.34,clear sky
1611,Dalian,CN,38.9122,121.6022,62.53,77,1,4.47,clear sky
1612,Iganga,UG,0.6092,33.4686,66.54,91,89,5.48,light rain
1613,Mikkeli,FI,61.6886,27.2723,60.91,33,0,2.3,clear sky
1614,Tame,CO,6.461,-71.73,87.91,46,11,9.26,few clouds
1615,Springbok,ZA,-29.6643,17.8865,57.2,41,8,2.68,clear sky
1616,Tianpeng,CN,30.9866,103.9393,66.67,81,54,4.12,broken clouds
1617,Ascension,US,30.2169,-90.9001,86.09,75,40,4.61,scattered clouds
1618,Alvdal,NO,62.1077,10.6307,56.14,51,79,8.43,broken clouds
1619,San Angelo,US,31.4638,-100.437,68.9,37,0,8.01,clear sky
1620,Talakan,RU,50.3167,130.3667,53.69,72,100,11.61,overcast clouds
1621,Itoman,JP,26.1247,127.6694,75.22,78,94,8.05,light rain
1622,Yemelyanovo,RU,56.1681,92.6767,60.08,47,0,6.71,clear sky
1623,Santa Helena De Goias,BR,-17.8136,-50.5969,78.84,27,2,4.12,clear sky
1624,Verkhnyaya Inta,RU,65.9811,60.3094,33.42,94,100,16.98,overcast clouds
1625,Young,UY,-32.6833,-57.6333,66.2,55,2,5.86,clear sky
1626,Xiuyan,CN,40.2928,123.2744,60.01,84,20,0.98,few clouds
1627,La Roche-Sur-Yon,FR,46.6667,-1.4333,84.47,51,20,2.3,few clouds
1628,Oruro,BO,-17.9833,-67.15,50.79,16,34,10.92,scattered clouds
1629,Saraza,PH,8.7356,117.78,79.18,80,98,2.01,overcast clouds
1630,Guacimo,CR,10.2104,-83.6807,84.43,74,74,4.79,broken clouds
1631,Dzhebariki-Khaya,RU,62.2167,135.8,36.16,84,23,2.01,few clouds
1632,Goma,CD,-1.6792,29.2228,64.85,88,87,1.57,light rain
1633,Dicabisagan,PH,17.0818,122.4157,78.89,86,95,6.53,overcast clouds
1634,Piripiri,BR,-4.2733,-41.7769,85.55,61,63,6.02,broken clouds
1635,Rapu-Rapu,PH,13.1866,124.1256,82.81,77,100,6.91,overcast clouds
1636,Vorkuta,RU,67.5,64.0,30.09,94,100,18.34,snow
1637,Los Andes,CL,-32.8337,-70.5983,67.01,26,98,3.69,overcast clouds
1638,Jardim,BR,-21.4803,-56.1381,79.97,26,1,4.54,clear sky
1639,Parabel,RU,58.6978,81.4825,65.61,58,99,17.34,overcast clouds
1640,Kurumkan,RU,54.3,110.3,45.18,79,24,3.15,few clouds
1641,Montelibano,CO,7.9829,-75.4229,87.89,65,16,2.24,few clouds
1642,Balaghat,IN,21.8,80.1833,92.59,21,11,0.94,few clouds
1643,Maputo,MZ,-25.9653,32.5892,66.22,81,75,8.05,drizzle
1644,Tefe,BR,-3.3542,-64.7114,87.91,66,40,5.75,scattered clouds
1645,Penzance,GB,50.1186,-5.5371,57.92,90,80,9.4,broken clouds
1646,Codajas,BR,-3.8367,-62.0569,85.59,65,11,2.42,few clouds
1647,Wattegama,LK,6.7989,81.4808,78.04,75,16,6.46,few clouds
1648,Bergama,TR,39.1207,27.1805,73.74,52,65,5.73,broken clouds
1649,Milkovo,RU,54.7167,158.6167,41.61,89,98,0.4,overcast clouds
1650,Karatuzskoye,RU,53.6072,92.8667,64.81,50,100,2.98,overcast clouds
1651,Salina,US,38.8403,-97.6114,64.02,41,79,3.0,broken clouds
1652,Offa,NG,8.15,4.7167,80.33,72,68,0.4,light rain
1653,Pudozh,RU,61.8099,36.5345,44.24,48,17,9.6,few clouds
1654,Suleja,NG,9.1758,7.1808,86.9,52,78,5.75,broken clouds
1655,Jijiga,ET,9.35,42.8,73.92,21,44,9.13,scattered clouds
1656,Kushmurun,KZ,52.4503,64.6311,47.8,65,96,11.83,overcast clouds
1657,Little Current,CA,45.9793,-81.9248,53.42,87,97,11.92,overcast clouds
1658,Odda,NO,60.0691,6.5457,60.76,68,92,6.58,overcast clouds
